SentenceId	View	Opinion
024797	英菲尼迪	neu
024797	讴歌	neu
024797	雷克萨斯	neu
024797	本田	neu
024796	桑塔那	neu
024794	福莱尔	pos
024790	昂科威	pos
024787	凯旋	pos
024785	途观	neu
024782	桑塔纳	neu
024780	广汽传祺	neu
024777	昕动	neu
024776	上汽大众	neu
024774	凌渡	pos
024773	大众	neu
024760	途观	pos
024758	伊兰特	pos
024758	大众	neu
024757	速腾GLI	neu
024754	途观	pos
024750	长安CS35	neu
024750	上汽大众途观	neu
024750	哈弗H6	neu
024748	长安	neu
024744	途观	pos
024743	斯柯达Yeti	pos
024741	途观	neu
024737	长安铃木雨燕	neg
024729	丰田塞纳	neu
024722	克莱斯勒道奇酷威	neg
024720	途观	pos
024716	途观	neu
024716	森林人	neu
024716	尼桑	neu
024716	丰田	neu
024716	别克	neu
024716	本田	neu
024712	福克斯	neu
024711	别克	neu
024711	Avista	neu
024709	现代	pos
024703	斯巴鲁	neu
024701	朗逸	neu
024699	Polo GTI	neu
024696	翼虎	pos
024696	途观	neg
024696	马自达CX-5	pos
024695	卡罗拉	neu
024694	北京现代悦动	neg
024685	途观	pos
024685	福特翼虎	neg
024682	途观	pos
024682	博越	neu
024678	翼搏	neu
024676	朗境	pos
024673	本田	pos
024669	君威	pos
024664	凌渡GTS	pos
024655	速派	pos
024652	辉昂	pos
024652	奥迪A6L	neu
024648	途观	neg
024641	广汽传祺	neu
024635	东风日产	neu
024629	速派	pos
024629	蒙迪欧	neu
024626	速腾	neg
024625	奥迪	neu
024621	途安	pos
024604	别克	pos
024597	长安铃木羚羊	neg
024593	斯柯达速派	pos
024592	途观	pos
024589	三飞	pos
024589	标标301	neu
024589	北京现代悦动	neu
024585	明锐	neu
024582	福克斯	neg
024574	雷克萨斯	neu
024573	凌渡GTS	pos
024572	昕锐	pos
024568	丰田	neu
024568	本田	pos
024565	沃尔沃	neg
024565	XC90	neg
024564	丰田RAV4	neu
024559	东风标致301	neu
024551	大众	pos
024539	五菱宏光	pos
024539	朗逸	pos
024539	哈弗H6	pos
024532	迈腾	neu
024526	速派	pos
024519	速派	neu
024516	长安逸动	neg
024513	帕萨特	neu
024512	凯越	pos
024502	大众	pos
024498	英菲尼迪Q50L	neu
024498	沃尔沃S60L	neu
024498	凯迪拉克ATS-L	neu
024498	奔驰C级	neu
024498	宝马3系	neu
024498	奥迪A4L	neu
024495	马六	pos
024477	宝马	neu
024472	斯巴鲁森林人	neg
024469	福特	neu
024463	途观	neg
024458	哈弗	neu
024457	东风风度	pos
024444	东风雪铁龙世嘉	neg
024440	讴歌MDX	neu
024440	宝马	pos
024439	迈腾	neu
024417	猎豹CS10	neu
024417	哈弗H6	neu
024416	斯柯达	neu
024412	吉利	neu
024412	帝豪	neu
024408	桑塔纳	neg
024405	铃木	pos
024399	英朗	pos
024399	福克斯	neu
024398	黑桑	neu
024398	奥迪	neu
024396	帕萨特	pos
024393	北汽幻速S6	neg
024384	途观	neu
024383	速腾	pos
024381	东风标致	neu
024381	标致4008	neu
024380	C50	pos
024379	Mazda3昂克赛拉	pos
024371	大众	neu
024370	沃尔沃S40	neu
024364	沃尔沃	neu
024358	夏利	neg
024357	路虎揽胜	neu
024357	保时捷911	neu
024357	宝马X6	neu
024356	Polo GTI	neu
024354	瑞虎7	neu
024351	途观	pos
024348	普桑	neu
024345	明锐	pos
024344	自由光	pos
024344	途观	pos
024343	保时捷卡宴	neg
024342	华晨宝马	neg
024341	高尔夫	neu
024336	斯柯达野帝	neu
024334	Q3	neu
024332	323	pos
024331	东风标致2008	neu
024327	速派	neu
024327	C5	neu
024324	途观	pos
024324	大众	pos
024315	明锐	neu
024305	五菱宏光	pos
024302	大众	pos
024301	嘉年华	neu
024301	飞度	pos
024301	POLO	neu
024300	劳斯莱斯	neu
024300	科尼赛格	neu
024300	法拉利	neu
024300	别克凯越	neu
024298	朗逸	pos
024294	奥迪	pos
024292	斯柯达	pos
024291	晶锐	pos
024290	大众	neu
024287	斯柯达晶锐	neu
024279	别克	neu
024275	大众	neu
024274	英朗	neu
024271	MINI	neg
024267	大众	pos
024260	大众	neu
024256	朗逸	pos
024254	奥迪	neu
024253	速派	pos
024253	迈腾	neu
024248	广汽传祺	neu
024248	GS8	neu
024245	林肯	neu
024245	MKZ	neu
024239	Cross Polo	neu
024236	凯越	neu
024233	宝马	pos
024232	途观	neu
024228	斯巴鲁翼豹	pos
024224	帕萨特	neu
024222	朗动	pos
024221	起亚	neg
024220	斯柯达	neg
024211	昂科拉	neu
024206	卡曼	neu
024206	奥迪	neg
024206	ATSL	pos
024200	奔驰	pos
024196	Q70L	pos
024196	A6	neg
024190	凯迪拉克	pos
024187	晶锐	pos
024184	BMW	neu
024176	科鲁兹XL	neu
024176	科鲁兹	neu
024174	东风日产·启辰	neu
024169	昕锐	pos
024169	爱丽舍	pos
024168	卡罗拉	pos
024166	Cross   Lavida	pos
024165	斯柯达	pos
024161	凌渡	pos
024160	江淮瑞风	neu
024155	凯越	neu
024152	迈巴赫S级	neu
024148	H3	pos
024142	马自达	pos
024139	君越	neg
024137	凯越	neu
024134	奥迪	pos
024133	起亚KX3	pos
024131	凌渡	pos
024125	明锐	neu
024125	菲翔	neu
024124	凌渡GTS	pos
024120	宝马i3	neu
024117	凌渡	neu
024110	东风标致	neu
024109	大众	neu
024109	朗逸	neu
024101	朗逸	neu
024095	江铃皮卡	pos
024091	Polo GTI	neu
024089	途观	neu
024089	宝马x1	neu
024081	雪佛兰沃蓝达	neu
024081	日产Leaf	neu
024081	丰田普锐斯	neu
024080	速派	pos
024080	阿特兹	pos
024078	路特斯	neu
024069	野马	neu
024067	东风标致308	pos
024064	帕萨特	neu
024062	斯柯达	pos
024062	明锐	neu
024060	速派	neu
024058	帕萨特	neu
024058	大众辉腾	neu
024051	福特野马	neu
024042	长安	neg
024042	逸动	neg
024041	比亚迪	neu
024036	现代名图	pos
024031	大众	neu
024031	朗逸	neu
024029	长城	neg
024029	哈弗	neg
024025	辉昂	neu
024025	奥迪	neu
024024	本田	pos
024022	奇瑞	pos
024019	上海大众	neg
024019	polo	neg
024017	博越	neu
024017	荣威	neu
024000	朗逸	neu
023998	五菱宏光	neu
023998	卡罗拉	neu
023998	宝骏730	neu
023989	伊兰特	pos
023985	欧尚	pos
023985	福特福克斯	neu
023983	宝马	neu
023979	索纳塔	neu
023979	北京现代	neu
023979	MISTRA名图	neu
023978	朗逸	neu
023976	途观	neu
023971	飞度	pos
023967	马6	neu
023967	奔腾X80	pos
023964	昕动	pos
023960	Q5	pos
023959	奔驰	neu
023953	速派	neu
023953	凌渡	neu
023947	捷豹	neu
023945	凌渡	pos
023944	大众	neu
023943	Polo	pos
023940	长安	neu
023938	东风标致308	neg
023935	雅阁	neu
023934	风神旗舰车A9	neu
023934	东风雪铁龙C6	neu
023932	奔驰	neg
023928	玛莎拉蒂GranCabrio Novitec	neu
023927	速派	neu
023927	斯柯达	neu
023923	凯迪拉克	neu
023920	朗逸	neu
023918	辉昂	neu
023918	大众	neu
023911	凯迪拉克	neu
023911	CT6	neu
023905	桑塔纳	neu
023903	高尔夫	neu
023902	斯柯达速派Combi	neu
023895	宝马	neu
023887	斯柯达	pos
023887	Yeti	pos
023883	玛莎拉蒂MC	neu
023880	速派	pos
023877	速腾	pos
023877	朗逸	neu
023875	帕萨特	neu
023869	长安福特福克斯	neg
023867	奥迪	neg
023866	众泰T600	neg
023862	毕加索	pos
023861	威驰	neu
023859	长安马自达	pos
023859	长安福特	pos
023859	长安	pos
023855	凯越	neu
023853	朗行	neu
023851	昕动	neu
023849	高尔夫R	neu
023844	英朗	neu
023844	凯越	neu
023830	明锐	pos
023828	玛莎拉蒂	neu
023828	保时捷	neu
023825	神龙	neu
023825	奇瑞路虎	neu
023825	华晨宝马	neu
023825	XF L	neu
023825	C6	neu
023825	60H	neu
023823	斯柯达	neu
023815	马自达	pos
023811	君越混动	neu
023809	福特福克斯	neg
023809	福克斯	neg
023809	CROSSPOLO	pos
023788	丰田	neu
023786	科鲁兹	pos
023785	长安睿骋	pos
023782	迈巴赫6	neu
023782	奔驰W194	neu
023779	拉达	neu
023772	卡罗拉	pos
023767	一汽大众	neu
023767	高尔夫	neu
023764	迈腾	pos
023763	途观	pos
023758	路虎	neg
023750	广汽讴歌	neu
023749	辉昂	pos
023744	大众	pos
023743	昕锐	neu
023739	广汽传祺GA6	neu
023735	长马	neu
023734	马自达	pos
023730	致炫	pos
023730	昕动	neu
023713	悦纳	neu
023704	帕萨特	neu
023702	凌渡	pos
023701	晶锐	neu
023699	林肯	neu
023695	众泰T600	neg
023691	威乐	pos
023690	斯柯达	pos
023688	明锐	neg
023686	速派	pos
023686	蒙迪欧	neu
023685	英朗	pos
023683	斯柯达昕动	neu
023677	三菱	pos
023675	辉昂	pos
023675	大众	pos
023674	宝马	neu
023672	雷诺	pos
023672	科雷嘉	pos
023672	卡宾	pos
023671	特斯拉	neu
023671	汉能	neu
023671	比亚迪	neu
023666	三菱欧蓝德	neu
023664	华晨中华V3	neu
023661	北京现代	neu
023658	速派	pos
023656	昕动	pos
023655	速派	pos
023654	雷丁	neg
023646	广汽传祺	pos
023646	GS8	pos
023646	GS4	pos
023644	东风标致4008	pos
023640	智跑	neg
023638	凯越	pos
023638	别克	pos
023622	奔驰	neu
023622	奥迪	neu
023613	斯柯达速派	neu
023613	别克赛欧	neu
023604	哈弗H7	neu
023602	帕萨特	pos
023602	迈腾	pos
023602	凯美瑞	pos
023600	斯柯达	neu
023599	速腾	pos
023598	吉利	neu
023598	奥迪A8	neu
023596	斯柯达	pos
023593	途安L	neu
023590	大众	neu
023590	宝来	neu
023589	斯柯达	pos
023589	Yeti	pos
023586	雪佛兰迈锐宝xl	neu
023584	雪佛兰科沃兹	neu
023582	朗逸	neu
023581	高尔夫7	neu
023577	九代雅阁	pos
023577	佳美	pos
023574	凯越	neg
023574	别克	pos
023572	一汽-大众	pos
023572	速腾GLI	pos
023571	上海大众帕萨特	neg
023568	别克高尔夫	neu
023561	上海大众斯柯达昊锐	neg
023552	昕动	neg
023550	途观	neu
023547	雪铁龙	neu
023547	速派	pos
023545	凌渡	pos
023535	朗逸	neu
023534	大众	neg
023532	威朗	neu
023532	上汽通用	neu
023530	丰田卡罗拉	neu
023528	上汽大众	pos
023528	辉昂	pos
023525	东风风神	pos
023520	东风悦达起亚	neu
023514	途观	neu
023514	RX5	pos
023511	途观	pos
023510	凯迪拉克总统一号	pos
023509	东风本田	neu
023509	本田	neu
023508	大众	pos
023508	斯柯达	pos
023508	途观	pos
023506	GS8	neu
023506	广汽传祺	neu
023501	途安L	pos
023497	桑塔纳	pos
023484	比亚迪s7	neu
023476	飞度	pos
023470	三菱ASX	pos
023470	三菱	neg
023469	英朗	pos
023464	晶锐	pos
023459	天津一汽	pos
023459	夏利	pos
023459	丰田	pos
023456	途锐	pos
023455	速派	pos
023455	迈腾	neu
023453	晶锐	pos
023445	斯柯达	neu
023444	中华V3	pos
023431	明锐	pos
023429	长安铃木	neu
023417	世代	pos
023409	哈佛H3	neu
023409	宝马E90	neg
023406	上汽大众	neu
023406	速派	pos
023405	大众POLO	pos
023403	大众	neu
023403	速派	pos
023398	北京现代	neu
023394	Polo	pos
023386	奥迪A1	neu
023380	长马	pos
023378	通汽	neu
023378	日产	neu
023378	丰田	neu
023378	戴姆勒	neu
023378	本田	neu
023378	宝马	neu
023376	大众	neu
023376	凌度	neu
023376	朗逸	neu
023362	蒙迪欧	neu
023362	k5	neu
023362	索八	neu
023362	起亚	neu
023362	现代	neu
023362	迈锐宝	neu
023362	斯柯达	neu
023361	广汽丰田	neu
023360	标致	neg
023356	丰田塞纳	pos
023335	Polo	pos
023331	POLO	neu
023331	大众	neu
023330	帕萨特	pos
023321	一汽海马	neg
023319	桑塔纳	neu
023309	速派	pos
023308	宝马	neu
023308	奥迪	neu
023305	丰田	neu
023304	朗逸	neu
023301	雷傲	neg
023298	宝来	neu
023292	宝马	pos
023289	丰田	pos
023287	POLO	pos
023286	一汽-大众	pos
023286	高尔夫	pos
023271	吉利	pos
023271	帝豪GL	pos
023269	长安	pos
023259	马自达	neu
023252	英朗	pos
023249	上海大众	neu
023249	朗逸	neu
023249	朗境	neu
023247	速派	pos
023244	二系	pos
023244	x1	neu
023244	gla	neg
023238	宝来	neu
023238	朗逸	neu
023238	福克斯	pos
023237	朗逸	neu
023237	大众	neu
023236	奇瑞	pos
023234	帝豪	pos
023234	艾瑞泽7	pos
023233	长安	neu
023227	雷克萨斯	pos
023227	捷豹路虎	pos
023225	捷豹	pos
023224	路虎	neu
023217	明锐	neg
023212	科鲁兹	neu
023209	伊兰特	neg
023208	英朗	neu
023208	桑塔纳	neu
023208	凯越	neu
023208	捷达	neu
023208	福睿斯	neu
023205	中国一汽	pos
023197	沃尔沃	neg
023185	大切	neu
023185	X5	neu
023185	ml	neu
023185	q7	neu
023185	途锐	pos
023183	长安铃木启悦	neg
023182	长安铃木启悦	neg
023175	雷凌	neu
023175	朗动	neu
023174	桑塔纳	neu
023174	JEEP	neu
023172	广汽	pos
023172	传祺	pos
023170	途观	pos
023170	上汽大众	pos
023166	朗行	neu
023165	Polo	pos
023160	Cross Polo	neu
023159	昕动	pos
023158	凯迪拉克CT6 PHEV	neu
023156	明锐	pos
023151	大众	neg
023148	明锐	pos
023147	明锐	neu
023147	大众	neu
023146	宝马i3	neu
023145	欧诺	neu
023145	风光	neu
023145	五菱	neg
023144	速派	pos
023143	马自达阿特兹	neu
023136	三菱劲炫	pos
023135	雷诺科雷傲	neg
023133	Es350	neu
023132	雪佛兰	neg
023125	速派	pos
023116	途观	neu
023113	比亚迪	neu
023107	途观	pos
023103	凌渡	neu
023101	北京现代瑞纳	neg
023098	斯柯达Kodiaq	neu
023084	速派	neu
023083	大众	neu
023070	X1	neu
023070	BMW iPerformance	neu
023070	华晨宝马	neu
023070	740Le	neu
023067	速腾	pos
023067	高尔夫	neu
023064	桑塔纳2000	neu
023063	英朗	neu
023063	轩逸	neu
023063	思域	neu
023063	朗逸	neu
023059	广汽丰田	neu
023057	凯迪拉克	pos
023051	速派	pos
023051	科鲁玆	neu
023046	长安cs75	neu
023046	众泰大迈X5	pos
023043	别克	neu
023043	君越	neu
023032	迈锐宝XL	neu
023032	君越	neu
023031	上汽大众	neu
023031	POLO	pos
023030	江淮	neu
023029	大众朗行	pos
023028	凌渡GTS	pos
023026	PoloGTI	pos
023024	帕萨特	neu
023024	凯美瑞	neu
023023	小海	pos
023022	锋驭	neu
023022	XRV	neu
023022	IX35	neu
023022	GS5	neu
023022	GS4	neu
023021	帕萨特	neu
023021	迈腾	neu
023009	帝豪	neg
023008	马自达	neg
023005	别克	neu
023002	凌渡	neu
023000	福克斯	neu
022997	ATS-L	neg
022997	3系	pos
022997	C级	pos
022995	捷达	pos
022986	帕萨特	neu
022984	荣光	pos
022983	宝马	neu
022980	红旗H7	neg
022978	大众	neu
022971	途观	neu
022971	Q5	neu
022970	凯越	neg
022958	福克斯	neu
022957	广汽传祺	neu
022957	GS8	neu
022955	斯柯达昕动	neg
022954	斯柯达	pos
022951	途观	neu
022949	桑塔纳	neu
022942	昕动	pos
022938	斯柯达昕锐	neg
022936	速派	pos
022918	英朗	pos
022917	大众	neu
022917	Polo	neu
022915	途安L	pos
022915	宝马	neg
022909	雪佛兰	neu
022906	福特	pos
022906	翼虎	pos
022903	雷诺Zoes	neu
022899	Polo	neu
022893	宝马i3	neu
022891	长安	neu
022891	上汽通用五菱	neu
022891	上汽通用	neu
022891	大众	neu
022879	林肯领袖一号	pos
022878	斯柯达	pos
022878	速派	pos
022876	宝马2系	neu
022876	途安L	pos
022875	宝马	neu
022874	翼虎	neu
022874	途观	neu
022874	马自达CX-5	neu
022871	广汽传祺	neu
022871	GS4	neu
022862	荣威	neg
022860	上汽大众	pos
022858	奇瑞捷豹路虎	neu
022857	标致	neu
022852	一汽大众	neu
022852	迈腾	neu
022851	丰田	neu
022846	凌渡	pos
022838	本田思铂睿	neu
022837	凯迪拉克	neu
022832	起亚锐欧	neg
022827	途观	pos
022824	晶锐	neu
022822	凌渡GTS	pos
022810	现代朗动	pos
022810	大众朗逸	pos
022809	东风标致3008	neu
022809	ix35	neu
022808	雅阁	neu
022808	本田	neu
022807	帝豪	pos
022804	Polo	pos
022803	保时捷卡宴	pos
022800	途观	pos
022799	斯柯达速派	neu
022795	途观	pos
022787	北斗星	neu
022787	320	pos
022778	福克斯	neg
022777	昕动	pos
022776	明锐	pos
022771	东风标致4008	neu
022768	奥迪	pos
022767	兰博基尼	neu
022763	英朗	pos
022755	凌渡	neu
022753	上海大众帕萨特	neg
022752	Tiguan	pos
022751	凌渡	pos
022747	北京现代	neu
022744	英朗	neu
022739	甲壳虫	neu
022739	大众	neu
022738	大众	pos
022737	辉昂	pos
022736	东风雪铁龙	neg
022735	三菱	neu
022735	帕杰罗	neu
022735	蓝瑟Evolution	neu
022730	小四	neg
022730	君越	neg
022726	吉利帝豪EC7	neu
022723	斯柯达	pos
022719	指南者	neu
022715	桑塔纳	neu
022708	途观	neu
022708	上汽大众	neu
022706	北京绅宝D50	neg
022703	启辰T90	pos
022697	标致	neu
022693	朗逸	pos
022691	福克斯	neu
022687	速腾	pos
022685	途观	neg
022680	大众朗逸	neu
022674	Tiguan Sport	neu
022671	斯柯达	neu
022671	大众	neu
022669	斯柯达晶锐	pos
022668	尚酷	neu
022668	Polo	pos
022668	Golf	neu
022667	速派	pos
022653	上汽大众	neu
022653	途观	neu
022648	桑塔纳	neu
022647	宝马MINI Cooper	neu
022645	途安L	pos
022639	上汽大众	neu
022639	辉腾	neu
022639	辉昂	neu
022637	途观	pos
022636	斯柯达	neu
022636	Kodiaq	neu
022635	一汽-大众奥迪	neu
022635	A6L	neu
022634	雪佛兰	neu
022634	通用	neu
022631	猎豹CS10	neu
022629	迈锐宝XL	neu
022629	君越	neu
022629	CT6	neu
022623	大众	pos
022620	福克斯RS	neu
022619	别克	neu
022619	威朗	neu
022615	上海大众	neu
022615	Tiguan	neu
022613	神龙富康	neu
022613	普桑	neu
022613	大众朗逸	neu
022613	C4世嘉	neu
022609	宝马M4 GTS	pos
022607	上汽大众	pos
022605	思铂睿	neu
022602	斯柯达晶锐	pos
022601	途观	neu
022600	全新途观	neu
022600	上汽大众	neu
022594	大众凌渡	neu
022591	昂科拉	neu
022591	XRV	neu
022587	帕萨特	neu
022586	雷克萨斯	neu
022583	比亚迪	neu
022577	兰博基尼Aventador	neu
022576	雷克萨斯	neu
022573	昕动	pos
022567	速派	pos
022565	辉昂	pos
022565	大众	neu
022556	北京现代名图	neg
022554	Superb	neu
022546	桑塔纳	neu
022545	途安L	pos
022545	宝马	neu
022543	Cross Polo	pos
022539	速派	pos
022537	东风标致4008	neu
022536	沃尔沃	neu
022530	速派	neu
022528	大众辉腾	neu
022526	宝马	neu
022524	途安	pos
022516	迈腾B8	neu
022516	迈腾	pos
022515	途观	neu
022512	宝马	neu
022501	华晨鑫源	neu
022501	斯威	neu
022501	华晨金杯	neu
022498	速派	neu
022498	斯柯达	neu
022495	PSA	pos
022495	C2	pos
022492	奔驰	neu
022492	宝马	neu
022492	奥迪	neu
022490	朗逸	neu
022487	科鲁兹	neu
022485	路虎进口神行者2	neg
022480	上汽大众	pos
022480	桑塔纳	pos
022475	A260	pos
022469	明锐	neu
022466	奔驰	pos
022466	梅赛德斯	pos
022458	途观	pos
022457	速派	neu
022457	斯柯达速尊	neu
022455	法拉利	pos
022452	雪铁龙	pos
022452	世嘉	pos
022445	奥迪	neu
022442	英朗	pos
022441	广汽传祺	neu
022438	大众	neu
022433	大众	neg
022431	福克斯	neu
022427	和悦	neu
022427	江淮	neu
022425	IS	pos
022425	ES	neu
022424	桑塔纳	neu
022424	奔弛	neu
022418	迈腾	pos
022410	凯越	neu
022404	大众	neu
022395	比亚迪	neu
022393	Lamando凌渡	pos
022390	大众	neg
022390	途观	pos
022387	别克	neu
022385	东风风神	neg
022384	东风风神	pos
022384	A60	pos
022383	现代朗动	pos
022383	大众朗逸	pos
022383	别克英朗	pos
022382	福特	neu
022382	福克斯	pos
022382	POLO	pos
022380	长安福特	neg
022380	福克斯	neg
022379	奥迪A5	neu
022379	Tiguan	neu
022378	途安L	pos
022378	宝马	pos
022377	高尔夫Sportsvan	neu
022377	CrossGolf	neu
022368	途安L	pos
022367	速派	neu
022367	帕萨特	neu
022367	迈腾	neu
022364	吉利	pos
022361	丰田	neg
022349	帕萨特	pos
022346	途安L	pos
022343	途观	pos
022338	福克斯	neu
022338	标致307	neu
022338	朗逸	pos
022334	宝马	neg
022333	途观	pos
022329	猎豹	neu
022329	猎豹CS10	neu
022327	长城	neu
022327	长安	neu
022327	拉达	neg
022327	江淮	neu
022327	吉利	neu
022324	威朗	pos
022324	思域	pos
022322	昕动	pos
022315	Cross Polo	neu
022310	悍马	pos
022310	东风小康V27	pos
022305	途安L	pos
022298	奥迪	neu
022297	一汽马自达	neu
022297	CX-4	pos
022296	速派	neu
022296	博越	neg
022295	别克	neu
022294	日产	neu
022294	启辰晨风	pos
022293	上汽通用	neu
022293	丰田	neu
022289	昕动	pos
022278	长安	pos
022277	朗逸	pos
022277	大众	pos
022275	大众途观	neu
022274	福特福克斯	neu
022274	丰田卡罗拉	neu
022274	大众	neu
022274	本田思域	neu
022271	速派	pos
022271	斯柯达	pos
022265	英菲尼迪	neu
022265	现代	neu
022265	沃尔沃	neu
022265	双龙	neu
022265	讴歌	neu
022265	路虎	neu
022265	雷诺	neu
022265	雷克萨斯	neu
022265	克莱斯勒	neu
022265	凯迪拉克	neu
022265	捷豹	neu
022265	大众	neu
022265	奔驰	neu
022265	保时捷	neu
022265	宝马	neu
022265	奥迪	neu
022264	轩逸	neu
022262	途观	neu
022258	五菱荣光	neu
022258	玛莎拉蒂	neu
022253	桑塔纳	neu
022253	Model S	neu
022251	东风标致	neu
022243	东风标致	neu
022242	现代	neg
022236	北京奔驰	neg
022236	E260	neg
022235	广汽传祺GS8	pos
022229	速派	neu
022227	捷豹	neu
022226	长城	neu
022222	速派	neu
022221	上汽大众	neu
